x,y
4.921757,0.0
6.050663,0.0
8.989201,0.0
8.884302,0.0
16.364204,0.0
10.273138000000001,0.0
12.044013,0.0
7.155626,0.0
7.016608,0.0
8.91423,0.0
12.767087,0.0
12.584224,0.0
9.458631,0.0
17.108528,0.0
16.133605,0.0
13.898089,0.0
11.771662,0.0
10.666849000000001,0.0
12.456877,0.0
11.541811000000001,0.0
7.6311919999999995,0.0
4.0354209999999995,0.0
5.9147870000000005,0.0
3.083543,0.0
3.355743,0.0
4.942108,0.0
5.873037,0.0
8.523662,0.0
15.864397,0.0
8.650559,0.0
13.954054999999999,0.0
13.860528,0.0
5.777565,0.0
9.591664,0.0
7.912072,0.0
13.414292999999999,0.0
7.435159,0.0
4.508443,0.0
7.4811,0.0
6.573216,0.0
6.24894,0.0
11.502904,0.0
12.481867999999999,0.0
12.863308,0.0
13.069067,0.0
13.241454999999998,0.0
9.165182000000001,0.0
16.984773999999998,0.0
18.38184,0.0
15.353366000000001,0.0
12.421261999999999,0.0
11.536572999999999,0.0
7.996919,0.0
5.016780000000001,0.0
4.339795,0.0
2.517743,0.0
2.9130990000000003,0.0
3.057056,0.0
5.458076999999999,0.0
13.80127,0.0
14.873610999999999,0.0
8.533389,0.0
16.585826,0.0
9.424064,0.0
9.384408,0.0
6.257769000000001,0.0
10.821729,0.0
12.485459,0.0
4.940163,0.0
6.767902,0.0
6.281412,0.0
8.350974,0.0
6.40831,0.0
8.847041,0.0
12.947108,0.0
14.184056,0.0
12.943964999999999,0.0
11.418655000000001,0.0
16.763302,0.0
19.856721,0.0
14.397597,0.0
16.112954000000002,0.0
13.776129999999998,0.0
9.420921,0.0
5.963271,0.0
3.166594,0.0
0.5267430000000001,0.0
2.75358,0.0
2.4418740000000003,0.0
4.077621,0.0
8.521867,0.0
17.601751999999998,0.0
11.859053999999999,0.0
16.310932,0.0
15.986954999999998,0.0
8.670013,0.0
11.284425,0.0
4.204668,0.0
11.511583,0.0
8.664327,0.0
2.035892,0.0
6.836139,0.0
9.223393,0.0
10.224504,0.0
11.428082,0.0
12.08681,0.0
13.470857999999998,0.0
11.915769000000001,0.0
15.246372000000001,0.0
16.762255,0.0
17.342570000000002,0.0
14.74402,0.0
12.212062,0.0
7.911322999999999,0.0
5.732522,0.0
3.638119,0.0
2.137649,0.0
2.325002,0.0
4.869232,0.0
5.267881,0.0
