x,y
-3.0786731901835656,0.0
-7.495147051060603,0.0
-7.952901966570359,0.0
-8.662897448016173,0.0
-8.741175178993673,0.0
-9.456223764654506,0.0
-8.983886586319477,0.0
-8.644486676047773,0.0
-7.922414718715805,0.0
-7.2855537271270885,0.0
-6.862263258325488,0.0
-5.519872386335916,0.0
-4.283235729112648,0.0
-3.0429728489459444,0.0
-1.7237953207962944,0.0
-0.014741590860838372,0.0
1.2898018838780894,0.0
2.830232859177243,0.0
3.9119528804339834,0.0
5.018891848760274,0.0
6.613826109312254,0.0
7.221614616091138,0.0
8.072189855214036,0.0
8.701722202243769,0.0
9.157638767144489,0.0
9.232383507289297,0.0
8.754335944755232,0.0
8.622509469969955,0.0
8.843638498700747,0.0
7.101714578826446,0.0
6.614411903666745,0.0
5.431659023158296,0.0
4.3591781275276364,0.0
2.9400611170312647,0.0
1.3779520938150918,0.0
0.6034438239806383,0.0
-1.3298135406809557,0.0
-2.598979833987808,0.0
-4.187737196085366,0.0
-5.76835944474925,0.0
-6.489531811448615,0.0
-7.392537552812599,0.0
-8.200011778388264,0.0
-8.579141557581838,0.0
-8.995437480438422,0.0
-9.249475907154213,0.0
-9.094710046376957,0.0
-8.454905828607368,0.0
-8.081015646390826,0.0
-7.234142525119772,0.0
-6.506565383901132,0.0
-5.48848610262066,0.0
-4.890740582046717,0.0
-2.862653528880194,0.0
-1.4184037825555609,0.0
-0.17007691995290308,0.0
1.482373582285768,0.0
3.0705684367465,0.0
4.112761591559823,0.0
5.378900520255945,0.0
6.453413402790532,0.0
7.2810285378021575,0.0
8.194922042187951,0.0
8.622979146102082,0.0
8.948039127872324,0.0
9.13675808717175,0.0
8.835824237066221,0.0
8.999759494407726,0.0
8.576869925987182,0.0
7.3652958710174525,0.0
6.664271995468932,0.0
5.2510484327642,0.0
4.113661594197429,0.0
3.1449911863923097,0.0
1.3752585932409696,0.0
0.1996009518244816,0.0
-1.2707634559769214,0.0
-2.746104611959862,0.0
-3.8433425895948172,0.0
-5.651687312572912,0.0
-6.568384915470734,0.0
-7.219318706995574,0.0
-8.40715283966356,0.0
-8.925070494857229,0.0
-9.281258705327712,0.0
-9.20303071266279,0.0
-9.01680146870955,0.0
-8.542370248202374,0.0
-8.174965277478247,0.0
-7.547269361229651,0.0
-6.195186225181925,0.0
-5.291741945213938,0.0
-4.216854354945552,0.0
-2.621606887008752,0.0
-1.5079793663895336,0.0
-0.3997803205533788,0.0
1.3535438979812728,0.0
2.7688366536217424,0.0
4.004783395181532,0.0
5.80816902951995,0.0
6.5333017606282064,0.0
7.262128245277878,0.0
8.159950651722315,0.0
8.614714325123872,0.0
9.115926182068597,0.0
8.956575118152042,0.0
9.289597993828679,0.0
8.937086659292685,0.0
8.347610033730351,0.0
7.291454004183882,0.0
6.411975058776632,0.0
5.3204335384605494,0.0
3.8716335412506813,0.0
2.6967620895749773,0.0
1.319871350918167,0.0
0.1158869920676898,0.0
-1.4171143243222426,0.0
-2.540702571139261,0.0
-4.162783724312221,0.0
-5.2789268719519535,0.0
-6.336592031953999,0.0
-7.424084073795465,0.0
-8.149989874809739,0.0
-8.994637005389064,0.0
-9.04106561620383,0.0
-9.1046208576112,0.0
-8.861813276154079,0.0
-8.660304825553581,0.0
-8.315571303268971,0.0
-7.546215670743281,0.0
-6.322301512939871,0.0
-5.399987195466584,0.0
-4.068749662816701,0.0
-2.996158920011052,0.0
-1.1115090353293693,0.0
-0.22717303596382765,0.0
1.5433023723248134,0.0
